full_text,cleaned_text,tokenized_text,stopwords,stemmed_text
Minvis spill bentukan Blind Pack karakter #FilmJUMBO yang super gemesss Cara dapetinnya cek di reply yaa â¬ï¸ https://t.co/211cMRXP8I,minvis spill bentukan blind pack karakter yang super gemesss cara dapetinnya cek di reply yaa,"['minvis', 'spill', 'bentukan', 'blind', 'pack', 'karakter', 'yang', 'super', 'gemesss', 'cara', 'dapetinnya', 'cek', 'di', 'reply', 'yaa']","['minvis', 'spill', 'bentukan', 'blind', 'pack', 'karakter', 'super', 'gemesss', 'dapetinnya', 'cek', 'reply', 'yaa']",minvis spill bentuk blind pack karakter super gemesss dapetinnya cek reply yaa
yuk bisa yuk Semoga kesuksesan #FilmJUMBO senantiasa menginspirasi kita semua bahwa kita semua selaku SDM Indonesia merupakan nadi pembangunan negeri ini. Mari awasi penggunaan APBN #UangKita agar selaras dengan tujuan bangsa ini,yuk bisa yuk semoga kesuksesan senantiasa menginspirasi kita semua bahwa kita semua selaku sdm indonesia merupakan nadi pembangunan negeri ini mari awasi penggunaan apbn agar selaras dengan tujuan bangsa ini,"['yuk', 'bisa', 'yuk', 'semoga', 'kesuksesan', 'senantiasa', 'menginspirasi', 'kita', 'semua', 'bahwa', 'kita', 'semua', 'selaku', 'sdm', 'indonesia', 'merupakan', 'nadi', 'pembangunan', 'negeri', 'ini', 'mari', 'awasi', 'penggunaan', 'apbn', 'agar', 'selaras', 'dengan', 'tujuan', 'bangsa', 'ini']","['yuk', 'yuk', 'semoga', 'kesuksesan', 'senantiasa', 'menginspirasi', 'sdm', 'indonesia', 'nadi', 'pembangunan', 'negeri', 'mari', 'awasi', 'penggunaan', 'apbn', 'selaras', 'tujuan', 'bangsa']",yuk yuk moga sukses senantiasa inspirasi sdm indonesia nadi bangun negeri mari awas guna apbn selaras tuju bangsa
Ayo beli 2 tiket nonton #JUMBO dan dapatkan 1 Blind Pack hanya di CinÃ©polis Cinemas! Kumpulin semuanya siapa tahu kamu beruntung nemuin gantungan SUPER SECRET yang langka! Jangan sampai kehabisan promo tersedia 5 7 Mei 2025 aja~ #JUMBOFilm #FilmJUMBO #CinepolisID https://t.co/PcRjKhxTMu,ayo beli 2 tiket nonton dan dapatkan 1 blind pack hanya di cinpolis cinemas kumpulin semuanya siapa tahu kamu beruntung nemuin gantungan super secret yang langka jangan sampai kehabisan promo tersedia 5 7 mei 2025 saja,"['ayo', 'beli', '2', 'tiket', 'nonton', 'dan', 'dapatkan', '1', 'blind', 'pack', 'hanya', 'di', 'cinpolis', 'cinemas', 'kumpulin', 'semuanya', 'siapa', 'tahu', 'kamu', 'beruntung', 'nemuin', 'gantungan', 'super', 'secret', 'yang', 'langka', 'jangan', 'sampai', 'kehabisan', 'promo', 'tersedia', '5', '7', 'mei', '2025', 'saja']","['ayo', 'beli', '2', 'tiket', 'nonton', 'dapatkan', '1', 'blind', 'pack', 'cinpolis', 'cinemas', 'kumpulin', 'beruntung', 'nemuin', 'gantungan', 'super', 'secret', 'langka', 'kehabisan', 'promo', 'tersedia', '5', '7', 'mei', '2025']",ayo beli 2 tiket nonton dapat 1 blind pack cinpolis cemas kumpulin untung nemuin gantung super secret langka habis promo sedia 5 7 mei 2025
Core memori film @jumbofilm_id bang @Adriandhy itu bukan sebatas lagu OST tapi ni bocil2 jd seneng bgt di dongengin sblm tdr. Y walau msh via gadget mudah2an anak2 kami @ririnasriaaa jd doyan baca buku yaa #jumbountuksemua #FilmJUMBO https://t.co/tv5Tfdfmt7,core memori film bang itu bukan sebatas lagu ost tapi ni bocil2 jd seneng banget di dongengin sblm tdr y walau msh via gadget mudah2an anak2 kami jd doyan baca buku yaa,"['core', 'memori', 'film', 'bang', 'itu', 'bukan', 'sebatas', 'lagu', 'ost', 'tapi', 'ni', 'bocil2', 'jd', 'seneng', 'banget', 'di', 'dongengin', 'sblm', 'tdr', 'y', 'walau', 'msh', 'via', 'gadget', 'mudah2an', 'anak2', 'kami', 'jd', 'doyan', 'baca', 'buku', 'yaa']","['core', 'memori', 'film', 'bang', 'sebatas', 'lagu', 'ost', 'ni', 'bocil2', 'jd', 'seneng', 'banget', 'dongengin', 'sblm', 'tdr', 'y', 'msh', 'via', 'gadget', 'mudah2an', 'anak2', 'jd', 'doyan', 'baca', 'buku', 'yaa']",core memori film bang batas lagu ost ni bocil2 jd neng banget dongengin sblm tdr y msh via gadget mudah2an anak2 jd doyan baca buku yaa
Hari-harimu berat? Ada tips buat kamu biar happy lagi ï¸ JUMBO adalah film animasi yang nggak cuma emosional tetapi juga menghibur loh! Cocok ditonton pas lagi penat Yuk gembira lagi dengan nonton JUMBO di bioskop #JumboUntukSemua #JUMBO #FilmJumbo https://t.co/aYVCzVdZm9,hariharimu berat ada tips buat kamu biar happy lagi jumbo adalah film animasi yang nggak cuma emosional tetapi juga menghibur loh cocok ditonton pas lagi penat yuk gembira lagi dengan nonton jumbo di bioskop,"['hariharimu', 'berat', 'ada', 'tips', 'buat', 'kamu', 'biar', 'happy', 'lagi', 'jumbo', 'adalah', 'film', 'animasi', 'yang', 'nggak', 'cuma', 'emosional', 'tetapi', 'juga', 'menghibur', 'loh', 'cocok', 'ditonton', 'pas', 'lagi', 'penat', 'yuk', 'gembira', 'lagi', 'dengan', 'nonton', 'jumbo', 'di', 'bioskop']","['hariharimu', 'berat', 'tips', 'biar', 'happy', 'jumbo', 'film', 'animasi', 'nggak', 'emosional', 'menghibur', 'loh', 'cocok', 'ditonton', 'pas', 'penat', 'yuk', 'gembira', 'nonton', 'jumbo', 'bioskop']",hariharimu berat tips biar happy jumbo film animasi nggak emosional hibur loh cocok tonton pas penat yuk gembira nonton jumbo bioskop
@bicaraboxoffice Kalau bisa bertahan tayang sampai 98 hari seperti Agak Laen 10juta bisa dapat nih. Semoga tim #FilmJUMBO masih punya banyak amunisi promosi. ,kalau bisa bertahan tayang sampai 98 hari seperti agak laen 10juta bisa dapat ini semoga tim masih punya banyak amunisi promosi,"['kalau', 'bisa', 'bertahan', 'tayang', 'sampai', '98', 'hari', 'seperti', 'agak', 'laen', '10juta', 'bisa', 'dapat', 'ini', 'semoga', 'tim', 'masih', 'punya', 'banyak', 'amunisi', 'promosi']","['bertahan', 'tayang', '98', 'laen', '10juta', 'semoga', 'tim', 'amunisi', 'promosi']",tahan tayang 98 laen 10juta moga tim amunisi promosi
Aku bangga jadi bagian dari 8jt+++ #FilmJumbo ï¸ Makasih ka @Adriandhy sudah membuat film yang indah keren dan sangat relate untuk kita semua. Yuk bisa yuk 10jt!!! #JUMBO #jumbountuksemua https://t.co/ydInILG9GG,aku bangga jadi bagian dari 8jt makasih ka sudah membuat film yang indah keren dan sangat relate untuk kita semua yuk bisa yuk 10jt,"['aku', 'bangga', 'jadi', 'bagian', 'dari', '8jt', 'makasih', 'ka', 'sudah', 'membuat', 'film', 'yang', 'indah', 'keren', 'dan', 'sangat', 'relate', 'untuk', 'kita', 'semua', 'yuk', 'bisa', 'yuk', '10jt']","['bangga', '8jt', 'makasih', 'ka', 'film', 'indah', 'keren', 'relate', 'yuk', 'yuk', '10jt']",bangga 8jt makasih ka film indah keren relate yuk yuk 10jt
Beli 2 tiket #JUMBO selama periode promo kamu bisa dapet 1 Blind Pack berisi gantungan kunci dari karakter-karakter JUMBO Koleksi semuanya sampai dapetin 1 karakter SUPER SECRET! #JumboUntukSemua #FilmJUMBO https://t.co/pDFIwBEeMs,beli 2 tiket selama periode promo kamu bisa dapet 1 blind pack berisi gantungan kunci dari karakterkarakter jumbo koleksi semuanya sampai dapetin 1 karakter super secret,"['beli', '2', 'tiket', 'selama', 'periode', 'promo', 'kamu', 'bisa', 'dapet', '1', 'blind', 'pack', 'berisi', 'gantungan', 'kunci', 'dari', 'karakterkarakter', 'jumbo', 'koleksi', 'semuanya', 'sampai', 'dapetin', '1', 'karakter', 'super', 'secret']","['beli', '2', 'tiket', 'periode', 'promo', 'dapet', '1', 'blind', 'pack', 'berisi', 'gantungan', 'kunci', 'karakterkarakter', 'jumbo', 'koleksi', 'dapetin', '1', 'karakter', 'super', 'secret']",beli 2 tiket periode promo dapet 1 blind pack isi gantung kunci karakterkarakter jumbo koleksi dapetin 1 karakter super secret
NOOOOO! Jumboooo yang belum nonton #FilmJUMBO buruan yaa masih ada di bioskop! https://t.co/Xx7IJmv94i,nooooo jumboooo yang belum nonton buruan yaa masih ada di bioskop,"['nooooo', 'jumboooo', 'yang', 'belum', 'nonton', 'buruan', 'yaa', 'masih', 'ada', 'di', 'bioskop']","['nooooo', 'jumboooo', 'nonton', 'buruan', 'yaa', 'bioskop']",nooooo jumboooo nonton buru yaa bioskop
8.489.638 PENONTON UDAH IKUT MANJAT TEMBOK BARENG DON! Terima kasih buat teman-teman semua yang udah jadi bagian dari perjalanan film JUMBO sampai hari ini Setiap kursi yang terisi setiap tawa dan haru dari kalian sangat berarti. #NontonJUMBOLagi #FilmJumbo https://t.co/xMcCDguyko,8489638 penonton udah ikut manjat tembok bareng don terima kasih buat temanteman semua yang udah jadi bagian dari perjalanan film jumbo sampai hari ini setiap kursi yang terisi setiap tawa dan haru dari kalian sangat berarti,"['8489638', 'penonton', 'udah', 'ikut', 'manjat', 'tembok', 'bareng', 'don', 'terima', 'kasih', 'buat', 'temanteman', 'semua', 'yang', 'udah', 'jadi', 'bagian', 'dari', 'perjalanan', 'film', 'jumbo', 'sampai', 'hari', 'ini', 'setiap', 'kursi', 'yang', 'terisi', 'setiap', 'tawa', 'dan', 'haru', 'dari', 'kalian', 'sangat', 'berarti']","['8489638', 'penonton', 'udah', 'manjat', 'tembok', 'bareng', 'don', 'terima', 'kasih', 'temanteman', 'udah', 'perjalanan', 'film', 'jumbo', 'kursi', 'terisi', 'tawa', 'haru']",8489638 tonton udah manjat tembok bareng don terima kasih temanteman udah jalan film jumbo kursi isi tawa haru
Setelah jalan-jalan seru ke Prambanan dan TMII hari ini Balon Don JUMBO mampir ke Bundaran HI Jakarta! Kamu sempat foto sama Balon Don? Yuk upload momen serunya dan ikut Giveaway-nya sekarang juga! Hadiahnya menarik lho! #JumboUntukSemua #JUMBO #FilmJumbo https://t.co/zI2wd2NyR6,setelah jalanjalan seru ke prambanan dan tmii hari ini balon don jumbo mampir ke bundaran hi jakarta kamu sempat foto sama balon don yuk upload momen serunya dan ikut giveawaynya sekarang juga hadiahnya menarik lho,"['setelah', 'jalanjalan', 'seru', 'ke', 'prambanan', 'dan', 'tmii', 'hari', 'ini', 'balon', 'don', 'jumbo', 'mampir', 'ke', 'bundaran', 'hi', 'jakarta', 'kamu', 'sempat', 'foto', 'sama', 'balon', 'don', 'yuk', 'upload', 'momen', 'serunya', 'dan', 'ikut', 'giveawaynya', 'sekarang', 'juga', 'hadiahnya', 'menarik', 'lho']","['jalanjalan', 'seru', 'prambanan', 'tmii', 'balon', 'don', 'jumbo', 'mampir', 'bundaran', 'hi', 'jakarta', 'foto', 'balon', 'don', 'yuk', 'upload', 'momen', 'serunya', 'giveawaynya', 'hadiahnya', 'menarik', 'lho']",jalanjalan seru prambanan tmii balon don jumbo mampir bundar hi jakarta foto balon don yuk upload momen seru giveawaynya hadiah tarik lho
Animation character statue ð¨ð³Nezha in Chengdu ð®ð©#filmJumbo Indonesia in Jakarta ð±ð»#Flow in Riga https://t.co/Dl1aucF5Dl,animation character statue nezha in chengdu indonesia in jakarta in riga,"['animation', 'character', 'statue', 'nezha', 'in', 'chengdu', 'indonesia', 'in', 'jakarta', 'in', 'riga']","['animation', 'character', 'statue', 'nezha', 'in', 'chengdu', 'indonesia', 'in', 'jakarta', 'in', 'riga']",animation character statue nezha in chengdu indonesia in jakarta in riga
Bagian dari 8 juta itu âï¸ #FilmJUMBO https://t.co/6lEpoKBEDy,bagian dari 8 juta itu,"['bagian', 'dari', '8', 'juta', 'itu']","['8', 'juta']",8 juta
Review #FilmJUMBO di akun X kamu dan ikuti syarat &amp; ketentuannya yaa! Kapan lagi dapet koleks lucu Don versi mini https://t.co/7RRmz1AJVu,review di akun x kamu dan ikuti syarat amp ketentuannya yaa kapan lagi dapet koleks lucu don versi mini,"['review', 'di', 'akun', 'x', 'kamu', 'dan', 'ikuti', 'syarat', 'amp', 'ketentuannya', 'yaa', 'kapan', 'lagi', 'dapet', 'koleks', 'lucu', 'don', 'versi', 'mini']","['review', 'akun', 'x', 'ikuti', 'syarat', 'amp', 'ketentuannya', 'yaa', 'dapet', 'koleks', 'lucu', 'don', 'versi', 'mini']",review akun x ikut syarat amp tentu yaa dapet koleks lucu don versi mini
Terima kasih untuk semua yang sudah datang! Energi positif dan dukungan kalian jadi semangat baru untuk terus membawa kisah JUMBO ke lebih banyak hati. Sampai ketemu di keseruan berikutnya ya! #JumboUntukSemua #JUMBO #FilmJumbo #FilmAnimasi https://t.co/NEjA4cqM81,terima kasih untuk semua yang sudah datang energi positif dan dukungan kalian jadi semangat baru untuk terus membawa kisah jumbo ke lebih banyak hati sampai ketemu di keseruan berikutnya ya,"['terima', 'kasih', 'untuk', 'semua', 'yang', 'sudah', 'datang', 'energi', 'positif', 'dan', 'dukungan', 'kalian', 'jadi', 'semangat', 'baru', 'untuk', 'terus', 'membawa', 'kisah', 'jumbo', 'ke', 'lebih', 'banyak', 'hati', 'sampai', 'ketemu', 'di', 'keseruan', 'berikutnya', 'ya']","['terima', 'kasih', 'energi', 'positif', 'dukungan', 'semangat', 'membawa', 'kisah', 'jumbo', 'hati', 'ketemu', 'keseruan', 'ya']",terima kasih energi positif dukung semangat bawa kisah jumbo hati ketemu seru ya
Ada yang jadi kangen sama orang tua dan ada yang jadi ngerti arti pertemanan setelah nonton JUMBO Terima kasih banyak atas review hangatnya semoga setelah nonton film JUMBO bakal jadi kenangan manis yang gak terlupakan #JumboUntukSemua #JUMBO #FilmJumbo #FilmAnimasi https://t.co/lx9XPHl5Vc,ada yang jadi kangen sama orang tua dan ada yang jadi ngerti arti pertemanan setelah nonton jumbo terima kasih banyak atas review hangatnya semoga setelah nonton film jumbo bakal jadi kenangan manis yang tidak terlupakan,"['ada', 'yang', 'jadi', 'kangen', 'sama', 'orang', 'tua', 'dan', 'ada', 'yang', 'jadi', 'ngerti', 'arti', 'pertemanan', 'setelah', 'nonton', 'jumbo', 'terima', 'kasih', 'banyak', 'atas', 'review', 'hangatnya', 'semoga', 'setelah', 'nonton', 'film', 'jumbo', 'bakal', 'jadi', 'kenangan', 'manis', 'yang', 'tidak', 'terlupakan']","['kangen', 'orang', 'tua', 'ngerti', 'arti', 'pertemanan', 'nonton', 'jumbo', 'terima', 'kasih', 'review', 'hangatnya', 'semoga', 'nonton', 'film', 'jumbo', 'kenangan', 'manis', 'terlupakan']",kangen orang tua ngerti arti teman nonton jumbo terima kasih review hangat moga nonton film jumbo kenang manis lupa
Let Risu meet Beeg Jumbo with Nyud-nyud #Ayunda_Risu #iRISUtration #FilmJUMBO https://t.co/fHPfCmIXX4,let risu meet beeg jumbo with nyudnyud,"['let', 'risu', 'meet', 'beeg', 'jumbo', 'with', 'nyudnyud']","['let', 'risu', 'meet', 'beeg', 'jumbo', 'with', 'nyudnyud']",let risu meet beeg jumbo with nyudnyud
Sudah ketemu Don di Bunderan HI belum? ï¸ . Selamat CFD warga Jakarta! . #FilmJUMBO sedang tayang di bioskop yaa! https://t.co/5f2brzPF1A,sudah ketemu don di bunderan hi belum selamat cfd warga jakarta sedang tayang di bioskop yaa,"['sudah', 'ketemu', 'don', 'di', 'bunderan', 'hi', 'belum', 'selamat', 'cfd', 'warga', 'jakarta', 'sedang', 'tayang', 'di', 'bioskop', 'yaa']","['ketemu', 'don', 'bunderan', 'hi', 'selamat', 'cfd', 'warga', 'jakarta', 'tayang', 'bioskop', 'yaa']",ketemu don bunderan hi selamat cfd warga jakarta tayang bioskop yaa
Visual yang kuat dalam film animasi Jumbo tak lepas dari kontribusi Wahyu Denis Kurniawan alumni Program Studi Arsitektur Universitas Mercu Buana. ~LL #FilmJumbo https://t.co/gB8XaST1pt,visual yang kuat dalam film animasi jumbo tak lepas dari kontribusi wahyu denis kurniawan alumni program studi arsitektur universitas mercu buana ll,"['visual', 'yang', 'kuat', 'dalam', 'film', 'animasi', 'jumbo', 'tak', 'lepas', 'dari', 'kontribusi', 'wahyu', 'denis', 'kurniawan', 'alumni', 'program', 'studi', 'arsitektur', 'universitas', 'mercu', 'buana', 'll']","['visual', 'kuat', 'film', 'animasi', 'jumbo', 'lepas', 'kontribusi', 'wahyu', 'denis', 'kurniawan', 'alumni', 'program', 'studi', 'arsitektur', 'universitas', 'mercu', 'buana', 'll']",visual kuat film animasi jumbo lepas kontribusi wahyu den kurniawan alumni program studi arsitektur universitas mercu buana ll
thank you kak @Adriandhy dan smua orang dibalik #FilmJumbo 'Selalu Ada di Nadimu' is such a heartwarming song... baru sehari balik ke cikarang setelah pulang kampung aku nangisss banjirrr bgt krna denger lagu ituu dan langsung inget adik adikku :(,thank you kak dan smua orang dibalik selalu ada di nadimu is such a heartwarming song baru sehari balik ke cikarang setelah pulang kampung aku nangisss banjirrr banget krna denger lagu ituu dan langsung inget adik adikku,"['thank', 'you', 'kak', 'dan', 'smua', 'orang', 'dibalik', 'selalu', 'ada', 'di', 'nadimu', 'is', 'such', 'a', 'heartwarming', 'song', 'baru', 'sehari', 'balik', 'ke', 'cikarang', 'setelah', 'pulang', 'kampung', 'aku', 'nangisss', 'banjirrr', 'banget', 'krna', 'denger', 'lagu', 'ituu', 'dan', 'langsung', 'inget', 'adik', 'adikku']","['thank', 'you', 'kak', 'smua', 'orang', 'dibalik', 'nadimu', 'is', 'such', 'a', 'heartwarming', 'song', 'sehari', 'cikarang', 'pulang', 'kampung', 'nangisss', 'banjirrr', 'banget', 'krna', 'denger', 'lagu', 'ituu', 'langsung', 'inget', 'adik', 'adikku']",thank you kak smua orang balik nadi is such a heartwarming song hari cikarang pulang kampung nangisss banjirrr banget krna denger lagu ituu langsung inget adik adik
lebaran kmarin ngajak sekeluarga nntn #FilmJUMBO maryam suka sekali sm lagu 'Selalu Ada di Nadimu' stiap telfon pasti selalu dinyanyiin oh skrng taunya si adek udh hafal lagunya Jumbo adalah film pertama yg adikku tonton di bioskop semoga bs slalu jd core memory nyaï¸ https://t.co/fxxPhpOeO3,lebaran kmarin ngajak sekeluarga nntn maryam suka sekali sm lagu selalu ada di nadimu stiap telfon pasti selalu dinyanyiin oh skrng taunya si adek udh hafal lagunya jumbo adalah film pertama yang adikku tonton di bioskop semoga bs slalu jd core memory nya,"['lebaran', 'kmarin', 'ngajak', 'sekeluarga', 'nntn', 'maryam', 'suka', 'sekali', 'sm', 'lagu', 'selalu', 'ada', 'di', 'nadimu', 'stiap', 'telfon', 'pasti', 'selalu', 'dinyanyiin', 'oh', 'skrng', 'taunya', 'si', 'adek', 'udh', 'hafal', 'lagunya', 'jumbo', 'adalah', 'film', 'pertama', 'yang', 'adikku', 'tonton', 'di', 'bioskop', 'semoga', 'bs', 'slalu', 'jd', 'core', 'memory', 'nya']","['lebaran', 'kmarin', 'ngajak', 'sekeluarga', 'nntn', 'maryam', 'suka', 'sm', 'lagu', 'nadimu', 'stiap', 'telfon', 'dinyanyiin', 'oh', 'skrng', 'taunya', 'si', 'adek', 'udh', 'hafal', 'lagunya', 'jumbo', 'film', 'adikku', 'tonton', 'bioskop', 'semoga', 'bs', 'slalu', 'jd', 'core', 'memory', 'nya']",lebaran kmarin ngajak keluarga nntn maryam suka sm lagu nadi stiap telfon dinyanyiin oh skrng tau si adek udh hafal lagu jumbo film adik tonton bioskop moga bs slalu jd core memory nya
Nggak pernah nggak ketawa kalo nonton bloopers recording #JUMBO Mulai dari tingkah lucu Prince dan Ozkan bercandaan bapak-bapak berlapis dari kak Ariyo sampai kak Cinta Laura yang hampir kayang di studio #JumboUntukSemua #FilmJumbo https://t.co/lheenBXSw3,nggak pernah nggak ketawa kalo nonton bloopers recording mulai dari tingkah lucu prince dan ozkan bercandaan bapakbapak berlapis dari kak ariyo sampai kak cinta laura yang hampir kayang di studio,"['nggak', 'pernah', 'nggak', 'ketawa', 'kalo', 'nonton', 'bloopers', 'recording', 'mulai', 'dari', 'tingkah', 'lucu', 'prince', 'dan', 'ozkan', 'bercandaan', 'bapakbapak', 'berlapis', 'dari', 'kak', 'ariyo', 'sampai', 'kak', 'cinta', 'laura', 'yang', 'hampir', 'kayang', 'di', 'studio']","['nggak', 'nggak', 'ketawa', 'kalo', 'nonton', 'bloopers', 'recording', 'tingkah', 'lucu', 'prince', 'ozkan', 'bercandaan', 'bapakbapak', 'berlapis', 'kak', 'ariyo', 'kak', 'cinta', 'laura', 'kayang', 'studio']",nggak nggak ketawa kalo nonton bloopers recording tingkah lucu prince ozkan canda bapakbapak lap kak ariyo kak cinta laura kayang studio
Weekend udah gajian juga udah tunggu alasan apa lagi buat nggak nonton #JUMBO? Don &amp; teman-teman siap nemenin kamu dengan cerita seru lucu dan hangat. Cocok banget buat ditonton bareng keluarga serta orang tersayang di libur akhir pekan #JumboUntukSemua #FilmJumbo https://t.co/MFOgnaamtF,weekend udah gajian juga udah tunggu alasan apa lagi buat nggak nonton don amp temanteman siap nemenin kamu dengan cerita seru lucu dan hangat cocok banget buat ditonton bareng keluarga serta orang tersayang di libur akhir pekan,"['weekend', 'udah', 'gajian', 'juga', 'udah', 'tunggu', 'alasan', 'apa', 'lagi', 'buat', 'nggak', 'nonton', 'don', 'amp', 'temanteman', 'siap', 'nemenin', 'kamu', 'dengan', 'cerita', 'seru', 'lucu', 'dan', 'hangat', 'cocok', 'banget', 'buat', 'ditonton', 'bareng', 'keluarga', 'serta', 'orang', 'tersayang', 'di', 'libur', 'akhir', 'pekan']","['weekend', 'udah', 'gajian', 'udah', 'tunggu', 'alasan', 'nggak', 'nonton', 'don', 'amp', 'temanteman', 'nemenin', 'cerita', 'seru', 'lucu', 'hangat', 'cocok', 'banget', 'ditonton', 'bareng', 'keluarga', 'orang', 'tersayang', 'libur', 'pekan']",weekend udah gaji udah tunggu alas nggak nonton don amp temanteman nemenin cerita seru lucu hangat cocok banget tonton bareng keluarga orang sayang libur pekan
Yuk terus berkarya dan mendukung karya anak bangsa. Tetap semangat! Terinspirasi dari @jumbofilm_id Selalu ada di nadimu @prince_poetiray &amp; @quinnsalman #BPOMRI #BBPOMJAKARTA #BagiQuota #FilmJumbo #AgentOfChange,yuk terus berkarya dan mendukung karya anak bangsa tetap semangat terinspirasi dari selalu ada di nadimu amp,"['yuk', 'terus', 'berkarya', 'dan', 'mendukung', 'karya', 'anak', 'bangsa', 'tetap', 'semangat', 'terinspirasi', 'dari', 'selalu', 'ada', 'di', 'nadimu', 'amp']","['yuk', 'berkarya', 'mendukung', 'karya', 'anak', 'bangsa', 'semangat', 'terinspirasi', 'nadimu', 'amp']",yuk karya dukung karya anak bangsa semangat inspirasi nadi amp
Review film #JUMBO bisa dapetin voucher GRATIS dari HOPHOP! Hadiah untuk 10 orang pemenang #JumboUntukSemua #FilmJumbo https://t.co/8FwhqPFtRq,review film bisa dapetin voucher gratis dari hophop hadiah untuk 10 orang pemenang,"['review', 'film', 'bisa', 'dapetin', 'voucher', 'gratis', 'dari', 'hophop', 'hadiah', 'untuk', '10', 'orang', 'pemenang']","['review', 'film', 'dapetin', 'voucher', 'gratis', 'hophop', 'hadiah', '10', 'orang', 'pemenang']",review film dapetin voucher gratis hophop hadiah 10 orang menang
@jumbofilm_id Karena sudah 8 2++ jt penonton. Akhirnya jumbo sekarang sudah jadi anak gym dan rajin mewing . Selamat ya jumbo . Maaf Meri gak bisa tumbuh dewasa JANJI KU SUDAH LUNAS #FanartJUMBO #Jumbo #filmJumbo #JumboUntukSemua https://t.co/osjFzr0xFg https://t.co/svTxweHC9q,karena sudah 8 2 jt penonton akhirnya jumbo sekarang sudah jadi anak gym dan rajin mewing selamat ya jumbo maaf meri tidak bisa tumbuh dewasa janji ku sudah lunas,"['karena', 'sudah', '8', '2', 'jt', 'penonton', 'akhirnya', 'jumbo', 'sekarang', 'sudah', 'jadi', 'anak', 'gym', 'dan', 'rajin', 'mewing', 'selamat', 'ya', 'jumbo', 'maaf', 'meri', 'tidak', 'bisa', 'tumbuh', 'dewasa', 'janji', 'ku', 'sudah', 'lunas']","['8', '2', 'jt', 'penonton', 'jumbo', 'anak', 'gym', 'rajin', 'mewing', 'selamat', 'ya', 'jumbo', 'maaf', 'meri', 'tumbuh', 'dewasa', 'janji', 'ku', 'lunas']",8 2 jt tonton jumbo anak gym rajin wing selamat ya jumbo maaf meri tumbuh dewasa janji ku lunas
@jumbofilm_id @Adriandhy @VisinemaID prosesnya #FanArtJUMBO #Jumbo #FilmJUMBO #speedpaint #timelapse https://t.co/crv1Op4KWO,prosesnya,['prosesnya'],['prosesnya'],proses
 Bisa-bisanya bikin film yang sedekat itu sama kita #JumboUntukSemua Terima kasih atas review hangatnya kakak-kakak semoga setelah nonton JUMBO anak kecil di dalam diri kita semua dibikin senang karna udah di puk-puk #JUMBO #FilmJumbo #FilmAnimasi https://t.co/6u5G1lgeya,bisabisanya bikin film yang sedekat itu sama kita terima kasih atas review hangatnya kakakkakak semoga setelah nonton jumbo anak kecil di dalam diri kita semua dibikin senang karna udah di pukpuk,"['bisabisanya', 'bikin', 'film', 'yang', 'sedekat', 'itu', 'sama', 'kita', 'terima', 'kasih', 'atas', 'review', 'hangatnya', 'kakakkakak', 'semoga', 'setelah', 'nonton', 'jumbo', 'anak', 'kecil', 'di', 'dalam', 'diri', 'kita', 'semua', 'dibikin', 'senang', 'karna', 'udah', 'di', 'pukpuk']","['bisabisanya', 'bikin', 'film', 'sedekat', 'terima', 'kasih', 'review', 'hangatnya', 'kakakkakak', 'semoga', 'nonton', 'jumbo', 'anak', 'dibikin', 'senang', 'karna', 'udah', 'pukpuk']",bisabisanya bikin film dekat terima kasih review hangat kakakkakak moga nonton jumbo anak bikin senang karna udah pukpuk
Caranya gampang nonton #JUMBO lalu tulis review &amp; kesan kalian di X Jangan lupa pake hashtag #ReviewJUMBOChallenge dan #FilmJUMBO yaa! Semog beruntung https://t.co/mrSAuM3nEd,caranya gampang nonton lalu tulis review amp kesan kalian di x jangan lupa pake hashtag dan yaa semog beruntung,"['caranya', 'gampang', 'nonton', 'lalu', 'tulis', 'review', 'amp', 'kesan', 'kalian', 'di', 'x', 'jangan', 'lupa', 'pake', 'hashtag', 'dan', 'yaa', 'semog', 'beruntung']","['gampang', 'nonton', 'tulis', 'review', 'amp', 'kesan', 'x', 'lupa', 'pake', 'hashtag', 'yaa', 'semog', 'beruntung']",gampang nonton tulis review amp kesan x lupa pake hashtag yaa semog untung
